head	reason	batch_id
雌雄異體	no_gradable_opposite	len4-b05-20260715
電化教育	no_gradable_opposite	len4-b02-20260715
電報掛號	no_gradable_opposite	len4-b05-20260715
電子器件	no_gradable_opposite	len4-b02-20260715
電弧焊接	no_gradable_opposite	len4-b06-20260715
電熱水壺	no_gradable_opposite	len4-b06-20260715
電磁感應	no_gradable_opposite	len4-b02-20260715
電磁輻射	no_gradable_opposite	len4-b01-20260715
電視大學	no_gradable_opposite	len4-b01-20260715
電話會議	no_gradable_opposite	len4-b01-20260715
靈丹妙藥	no_gradable_opposite	len4-b02-20260715
靜脈曲張	no_gradable_opposite	len4-b01-20260715
靜電感應	no_gradable_opposite	len4-b04-20260715
非黨人士	no_gradable_opposite	len4-b05-20260715
音節文字	no_gradable_opposite	len4-b05-20260715
頤指氣使	no_gradable_opposite	len4-b03-20260715
類木行星	no_gradable_opposite	len4-b05-20260715
顯花植物	no_gradable_opposite	len4-b05-20260715
風俗人情	no_gradable_opposite	len4-b04-20260715
風俗習慣	no_gradable_opposite	len4-b02-20260715
風和日暖	no_gradable_opposite	len4-b05-20260715
風土人情	no_gradable_opposite	len4-b01-20260715
風流人物	no_gradable_opposite	len4-b02-20260715
風流韻事	no_gradable_opposite	len4-b03-20260715
飄飄欲仙	no_gradable_opposite	len4-b03-20260715
飛潛動植	no_gradable_opposite	len4-b06-20260715
飛車走壁	no_gradable_opposite	len4-b05-20260715
食物中毒	no_gradable_opposite	len4-b01-20260715
飲食療法	no_gradable_opposite	len4-b02-20260715
飲食起居	no_gradable_opposite	len4-b03-20260715
飽和溶液	no_gradable_opposite	len4-b04-20260715
馬來西亞	proper_name_or_deixis	len4-b01-20260715
馬列主義	no_gradable_opposite	len4-b01-20260715
馬爾代夫	proper_name_or_deixis	len4-b01-20260715
馬路新聞	no_gradable_opposite	len4-b05-20260715
高山反應	no_gradable_opposite	len4-b04-20260715
高樓大廈	no_gradable_opposite	len4-b01-20260715
高氣壓區	no_gradable_opposite	len4-b06-20260715
高温作業	no_gradable_opposite	len4-b06-20260715
高爾夫球	no_gradable_opposite	len4-b01-20260715
高空作業	no_gradable_opposite	len4-b01-20260715
高等教育	no_gradable_opposite	len4-b06-20260715
高級小學	no_gradable_opposite	len4-b04-20260715
高速公路	no_gradable_opposite	len4-b03-20260715
高錳酸鉀	no_gradable_opposite	len4-b02-20260715
魯魚亥豕	no_gradable_opposite	len4-b05-20260715
鳥類學家	no_gradable_opposite	len4-b05-20260715
鴉片戰爭	proper_name_or_deixis	len4-b01-20260715
鷸蚌相爭	no_gradable_opposite	len4-b03-20260715
麟角鳳觜	no_gradable_opposite	len4-b06-20260715
黃巢起義	proper_name_or_deixis	len4-b04-20260715
黃巾起義	proper_name_or_deixis	len4-b04-20260715
黃毛丫頭	no_gradable_opposite	len4-b03-20260715
黃色炸藥	no_gradable_opposite	len4-b05-20260715
黃袍加身	no_gradable_opposite	len4-b04-20260715
黃金分割	no_gradable_opposite	len4-b02-20260715
黃麴黴菌	no_gradable_opposite	len4-b05-20260715
黑色火藥	no_gradable_opposite	len4-b05-20260715
點石成金	no_gradable_opposite	len4-b02-20260715
鼻化元音	no_gradable_opposite	len4-b06-20260715
齊東野語	no_gradable_opposite	len4-b05-20260715
龍蟠虎踞	no_gradable_opposite	len4-b05-20260715
